0;73,8774
2,15E-04;74
0,00128783;80,0074
0,001395149;83,0724
0,001609788;84,0532
0,002146383;86,0148
0,002253703;87,1182
0,005044001;88,099
0,00515132;89,0798
0,005258639;90,0606
0,005473278;93,003
0,005580597;94,1064
0,006224512;95,0872
0,007083065;96,068
0,008263576;97,0488
0,009229448;98,0296
0,01159047;99,0104
0,012985619;100,1138
0,015775918;101,0946
0,021249195;102,0754
0,029083494;103,0562
0,039600773;104,037
0,051191243;105,0178
0,066645203;106,1212
0,08242112;107,102
0,100987336;108,0828
0,122987766;109,0636
0,141983258;110,0444
0,164305645;111,0252
0,188667096;112,006
0,214316377;113,1094
0,233955785;114,0902
0,250590255;115,071
0,26421979;116,0518
0,273556557;117,0326
0,280103026;118,0134
0,284610431;119,1168
0,288044645;120,0976
0,291908135;121,0784
0,298132646;122,0592
0,300064392;123,04
0,302318094;124,0208
0,303605924;125,0016
0,304679116;126,105
0,305537669;127,0858
0,306610861;128,0666
0,307362095;129,0474
0,308220648;130,0282
0,30929384;131,009
0,310045074;132,1124
0,311332904;133,0932
0,312084138;134,074
0,31315733;135,0548
0,314015883;136,0356
0,315411032;137,0164
0,316376905;138,1198
0,317772054;139,1006
0,320991629;140,0814
0,323030693;141,0622
0,325284396;142,043
0,327645417;143,0238
0,329255205;144,0046
0,332689418;145,108
0,339128568;146,0888
0,341274952;147,0696
0,344387208;148,0504
0,347392144;149,0312
0,350075123;150,012
0,352650783;151,1154
0,354904486;152,0962
0,35694355;153,077
0,358660657;154,0578
0,361665593;155,0386
0,367568148;156,0194
0,370251127;157,0002
0,37368534;158,1036
0,375831724;159,0844
0,377978107;160,0652
0,380768405;161,046
0,383451384;162,0268
0,385168491;163,0076
0,388602704;164,111
0,391285684;165,0918
0,393754024;166,0726
0,396115046;167,0534
0,398368749;168,0342
0,40072977;169,015
0,402876154;170,1184
0,404915218;171,0992
0,405773771;172,08
0,407383559;173,0608
0,40856407;174,0416
0,409637261;175,0224
0,410495815;176,0032
0,411461687;177,1066
0,41242756;178,0874
0,413393432;179,0682
0,413822709;180,049
0,413930028;181,0298
0,414359305;182,0106
0,414788581;183,114
0,415861773;184,0948
0,41629105;185,0756
0,416720326;186,0564
0,417256922;187,0372
0,41747156;188,018
0,417793518;189,1214
0,418222795;190,1022
0,418437433;191,083
0,419081348;192,0638
0,419188667;194,0254
0,419832582;195,0062
0,420261859;196,1096
0,420476497;197,0904
0,420691135;198,0712
0,420798455;199,052
0,420905774;200,0328
0,421120412;201,0136
0,421657008;202,117
0,422300923;204,0786
0,422408242;205,0594
0,422515561;206,0402
0,42262288;207,021
0,426701009;208,0018
0,426808328;209,1052
0,426915647;210,086
0,427130285;211,0668
0,427452243;212,0476
0,427666881;213,0284
0,428632754;216,0934
0,428740073;217,0742
0,428847392;219,0358
0,428954711;220,0166
0,42916935;222,1008
0,429491307;223,0816
0,429598626;225,0432
0,429813265;226,024
0,430027903;227,0048
0,430671818;228,1082
0,430886456;229,089
0,431101095;230,0698
0,431208414;231,0506
0,431315733;232,0314
0,431423052;234,1156
0,43174501;235,0964
0,431852329;236,0772
0,432174286;237,058
0,432281605;238,0388
0,432710882;239,0196
0,43303284;240,0004
0,433140159;243,0654
0,437218287;244,0462
0,437432926;245,027
0,437540245;246,0078
0,437647564;247,1112
0,437969521;249,0728
0,438291479;250,0536
0,438506117;251,0344
0,43947199;252,0152
0,439579309;253,1186
0,440115905;254,0994
0,440330543;255,0802
0,44075982;256,061
0,441189096;257,0418
0,441403735;258,0226
0,441725692;259,0034
0,442476926;260,1068
0,442584246;261,0876
0,442906203;262,0684
0,443228161;263,0492
0,443657437;264,03
0,443979395;265,0108
0,444301352;266,1142
0,445052586;267,095
0,445696501;268,0758
0,446447736;269,0566
0,446877012;270,0374
0,44719897;271,0182
0,447628246;272,1216
0,448272161;273,1024
0,448594119;274,0832
0,448916076;275,064
0,449238034;276,0448
0,44977463;277,0256
0,450525864;278,0064
0,450847821;279,1098
0,451277098;280,0906
0,452028332;281,0714
0,452779566;282,0522
0,453208843;283,033
0,453530801;284,0138
0,453745439;285,1172
0,454174716;286,098
0,454603992;287,0788
0,45492595;288,0596
0,455140588;289,0404
0,455462546;290,0212
0,455677184;291,002
0,455999141;292,1054
0,456535737;293,0862
0,456965014;294,067
0,457930886;295,0478
0,458252844;296,0286
0,458682121;297,0094
0,459004078;298,1128
0,459218716;299,0936
0,459326036;300,0744
0,46007727;301,0552
0,460506546;302,036
0,461150461;303,0168
0,461794376;304,1202
0,462330972;306,0818
0,462438291;307,0626
0,462760249;308,0434
0,462867568;309,0242
0,463082206;310,005
0,463296845;311,1084
0,463618802;313,07
0,463833441;314,0508
0,464262717;315,0316
0,464799313;316,0124
0,465121271;317,1158
0,46522859;318,0966
0,465335909;319,0774
0,465443228;320,0582
0,465979824;321,039
0,466087143;322,0198
0,46651642;323,0006
0,466623739;324,104
0,466731058;325,0848
0,466945697;326,0656
0,467374973;327,0464
0,469414037;328,0272
0,470487229;329,008
0,471882378;330,1114
0,471989697;331,0922
0,473492166;332,073
0,475209272;333,0538
0,477570294;334,0346
0,480253273;335,0154
0,482721614;336,1188
0,483365529;337,0996
0,485082636;338,0804
0,486155827;339,0612
0,487229019;340,042
0,487872934;341,0228
0,489804679;342,0036
0,491521786;343,107
0,492058382;344,0878
0,492916935;345,0686
0,493882807;346,0494
0,494741361;347,0302
0,495814552;348,011
0,496995063;349,1144
0,49871217;350,0952
0,5;351,076
0,50128783;352,0568
0,502682979;353,0376
0,502897618;354,0184
0,503648852;355,1218
0,504507405;356,1026
0,505473278;357,0834
0,507512342;358,0642
0,508800172;359,045
0,509658725;360,0258
0,510624598;361,0066
0,511483151;362,11
0,512127066;363,0908
0,513092938;364,0716
0,513844173;365,0524
0,514917364;366,0332
0,51545396;367,014
0,516527152;368,1174
0,51802962;369,0982
0,518566216;370,079
0,51931745;371,0598
0,520283323;372,0406
0,521785791;373,0214
0,523610217;374,0022
0,525220004;375,1056
0,5257566;376,0864
0,526722473;377,0672
0,528546898;378,048
0,528654218;379,0288
0,529405452;380,0096
0,530156686;381,113
0,531015239;382,0938
0,531551835;383,0746
0,532732346;384,0554
0,533698219;385,0362
0,535200687;386,017
0,536595836;387,1204
0,537990985;388,1012
0,539386134;389,082
0,54121056;390,0628
0,542605709;391,0436
0,544430135;392,0244
0,547113114;393,0052
0,54893754;394,1086
0,550976604;395,0894
0,552157115;396,0702
0,552693711;397,051
0,554196179;398,0318
0,555913286;399,0126
0,558274308;400,116
0,559991414;401,0968
0,561601202;402,0776
0,562889032;403,0584
0,564284181;404,0392
0,565142734;405,02
0,566859841;406,0008
0,567181799;407,1042
0,567718395;408,085
0,568791586;409,0658
0,569864778;410,0466
0,57093797;411,0274
0,572011161;412,0082
0,572655076;413,1116
0,573084353;414,0924
0,573191672;415,0732
0,573298991;416,054
0,573942906;417,0348
0,574586821;418,0156
0,575230736;419,119
0,57598197;420,0998
0,576411247;421,0806
0,577162481;422,0614
0,577591758;423,0422
0,57855763;424,023
0,579094226;425,0038
0,579416184;426,1072
0,580060099;427,088
0,580489375;428,0688
0,581347929;429,0496
0,582743078;430,0304
0,58381627;431,0112
