0;0
0,562664586;1,00E-06
0,9245099;5,62E-04
0,931044572;0,001122615
0,94138301;0,001683423
0,949575734;0,00224423
0,953964693;0,002805038
0,95903638;0,003365846
0,963327806;0,003926653
0,967424169;0,004487461
0,970447674;0,005048268
0,972885985;0,005609076
0,974836633;0,006169884
0,975324295;0,006730691
0,976397152;0,007291499
0,976982347;0,007852306
0,977860138;0,008413114
0,978542866;0,008973922
0,979420657;0,009534729
0,980395982;0,010095537
0,980981176;0,010656344
0,981078709;0,011217152
0,982054033;0,01177796
0,982541695;0,012338767
0,983029357;0,012899575
0,983321955;0,013460382
0,984199746;0,01402119
0,984492344;0,014581998
0,984784941;0,015142805
0,9855652;0,015703613
0,986052863;0,01626442
0,986540525;0,016825228
0,986638057;0,017386036
0,986930654;0,017946843
0,987418317;0,018507651
0,987613381;0,019068458
0,987905979;0,019629266
0,988198576;0,020190074
0,988588706;0,020750881
0,988686238;0,021311689
0,988881303;0,022433304
0,989076368;0,022994112
0,9891739;0,023554919
0,98956403;0,024115727
0,990051692;0,024676534
0,990344289;0,025237342
0,990441822;0,02579815
0,990636887;0,026358957
0,990929484;0,026919765
0,991124549;0,027480572
0,991417146;0,02804138
0,991709743;0,028602188
0,991807276;0,029162995
0,991904808;0,03028461
0,992002341;0,030845418
0,992685068;0,032527841
0,9927826;0,033088648
0,992977665;0,033649456
0,993075198;0,034210264
0,993270262;0,034771071
0,993465327;0,035331879
0,99356286;0,036453494
0,993660392;0,038135917
0,993757925;0,039257532
0,993952989;0,03981834
0,994050522;0,04206157
0,994148054;0,043743993
0,994440652;0,0443048
0,994635716;0,045426416
0,994830781;0,047669646
0,994928314;0,048791261
0,995025846;0,049352069
0,995123379;0,050473684
0,995318443;0,052156107
0,995415976;0,054399337
0,995513508;0,05608176
0,995611041;0,057764183
0,995708573;0,060007413
0,995806106;0,061689836
0,995903638;0,062250644
0,996098703;0,062811451
0,996196235;0,063372259
0,996293768;0,066737104
0,9963913;0,06785872
0,996488833;0,068419527
0,996586365;0,07234518
0,996683897;0,073466796
0,99678143;0,076831641
0,996878962;0,087486986
0,997074027;0,089730216
0,99717156;0,09814233
0,997269092;0,100946368
0,997366624;0,105432829
0,997464157;0,111040905
0,997561689;0,11216252
0,997659222;0,135155632
0,997756754;0,147493399
0,997854287;0,185067508
0,997951819;0,234979384
0,998049351;0,411633778
0,998146884;3,104631874
0,998244416;4,041180566
0,998341949;4,091092442
0,998439481;4,183625696
0,998537014;4,203253962
0,998634546;4,244753724
0,998732078;4,371496242
0,998829611;4,539738522
0,998927143;4,63844066
0,999024676;4,64292712
0,999122208;4,659190541
0,999219741;4,718636146
0,999317273;4,734338759
0,999414805;4,801074864
0,999512338;4,886317619
0,99960987;5,054559899
0,999707403;5,185788877
0,999804935;5,421328069
0,999902468;5,571063698
1;5,608077
1;5,609198615
